customer_id,company,industry,region,plan,seats,mrr,signup_date,last_active_date,support_tickets_90d,nps_score,churned,churn_reason,feedback
C05701,Cobalt Retail Ltd,Manufacturing,NA,Growth,24,1385.51,2023-07-15,2026-08-01,1,7,0,,Would like faster responses on weekends. Happy enough to stay for now.
C05702,Summit Capital Co,SaaS,APAC,Enterprise,268,23448.35,2025-07-30,2026-08-22,1,8,0,,"Decent value, though we keep an eye on seat costs."
C05703,Granite Partners Inc,SaaS,NA,Starter,8,216.39,2025-11-25,2026-08-24,1,6,0,,The support team is friendly but never actually fixes anything. We are evaluating alternatives.
C05704,Silverlake Dynamics Co,Manufacturing,EMEA,Starter,12,360.13,2023-06-05,2026-08-25,0,8,0,,"Most of the team uses it weekly, a few power users daily."
C05705,Vertex Group GmbH,Healthcare,NA,Enterprise,152,12104.67,2025-01-16,2026-08-23,0,9,0,,Custom roles and audit logs made our compliance team happy. Would buy again without hesitation.
C05706,Ironclad Health Ltd,Retail,NA,Starter,1,29.52,2025-04-03,2026-04-23,2,6,1,Company downsized,Pricing jumped at renewal and nobody warned us. We are evaluating alternatives.
C05707,Solstice Networks Co,Media,EMEA,Growth,14,863.31,2026-03-22,2026-03-23,1,6,1,Integration gaps,Webhook payloads changed without notice and broke our pipeline. It has been a disappointing year.
C05708,Brightline Logistics GmbH,Media,NA,Starter,11,330.32,2024-01-11,2026-08-14,1,8,0,,Documentation is solid but a guided setup call would have helped.
C05709,Oakridge Robotics,SaaS,EMEA,Enterprise,290,22803.43,2024-09-12,2026-08-19,3,7,0,,Would like faster responses on weekends.
C05710,Zenith Systems Inc,Healthcare,EMEA,Growth,71,3826.08,2024-06-02,2026-08-14,0,10,0,,Dashboards load instantly even on huge datasets. Highly recommended.
C05711,Zenith Learning LLC,Manufacturing,EMEA,Enterprise,164,14196.36,2024-04-21,2026-08-16,1,9,0,,Plays nicely with every tool in our stack.
C05712,Evergreen Labs LLC,Healthcare,NA,Growth,47,2649.89,2026-06-22,2026-08-30,0,9,0,,Webhooks are reliable and easy to configure. Highly recommended.
C05713,Pioneer Robotics,Logistics,NA,Enterprise,231,19653.2,2025-04-16,2026-07-15,1,7,0,,"Our account manager is responsive, tier-1 support less so. Some room for improvement."
C05714,Stellar Dynamics,Education,NA,Growth,23,1237.5,2023-07-20,2026-08-23,1,4,0,,The per-seat model punishes us every time we onboard a contractor.
C05715,Stellar Learning LLC,SaaS,APAC,Growth,30,1854.82,2026-01-07,2026-08-21,1,4,0,,We outgrew the product; it is fine for small teams but not for us.
C05716,Brightline Dynamics Ltd,SaaS,APAC,Growth,23,1431.7,2023-05-14,2026-06-24,2,6,0,,Data was missing for two days and nobody told us why. It has been a disappointing year.
C05717,Meridian Dynamics,Manufacturing,NA,Growth,44,2430.09,2026-01-23,2026-08-30,1,5,0,,Overage charges were a nasty surprise on the invoice. Frustrating overall.
C05718,Meridian Learning Co,Logistics,EMEA,Growth,28,1667.1,2024-06-06,2026-08-13,0,8,0,,"Mostly stable, with the occasional slow dashboard. Happy enough to stay for now."
C05719,Northwind Learning,SaaS,EMEA,Starter,6,177.5,2025-05-12,2026-02-03,3,6,1,Low usage / no longer needed,It took weeks to import our data and the docs were out of date. It has been a disappointing year.
C05720,Harbor Labs Inc,SaaS,LATAM,Starter,7,214.86,2026-01-07,2026-03-24,5,3,1,Poor support experience,The support team is friendly but never actually fixes anything. Frustrating overall.
C05721,Copperfield Networks,Manufacturing,NA,Growth,62,3436.03,2026-01-17,2026-01-19,3,6,1,Too expensive,We pay for features we never use; the plan tiers make no sense.
C05722,Bluepeak Logistics GmbH,SaaS,EMEA,Starter,6,172.67,2023-07-26,2026-08-12,0,10,0,,Onboarding was smooth and the whole team was productive in a week. We plan to add more seats next quarter.
C05723,Silverlake Partners Ltd,SaaS,EMEA,Growth,22,1317.81,2024-06-01,2026-08-26,2,7,0,,Feature set is competitive but not best in class.
C05724,Redwood Retail,Media,NA,Starter,4,115.95,2023-04-13,2026-08-14,0,7,0,,"Support is okay, sometimes quick, sometimes slow. Overall it is fine."
C05725,Sable Works,Manufacturing,NA,Starter,3,87.0,2025-03-31,2026-08-29,0,7,0,,"Reliable overall, exports could be faster."
C05726,Redwood Health,Media,NA,Growth,28,1535.31,2024-06-18,2026-08-13,1,8,0,,Would love a two-way calendar sync.
C05727,Harbor Capital,Education,EMEA,Starter,12,355.28,2026-06-28,2026-08-27,1,7,0,,We are still ramping up usage across the team.
C05728,Evergreen Partners Co,Fintech,EMEA,Enterprise,332,29246.92,2025-03-17,2026-08-29,1,9,0,,Onboarding was smooth and the whole team was productive in a week.
C05729,Foxglove Digital Co,Media,EMEA,Enterprise,69,6612.12,2024-07-13,2026-08-19,0,10,0,,Powerful yet simple; it grows with us. We plan to add more seats next quarter.
C05730,Falcon Networks,Fintech,NA,Starter,7,210.72,2023-07-17,2026-08-11,2,8,0,,"The annual discount helped, monthly pricing feels steep."
C05731,Cascade Foods,Fintech,APAC,Starter,11,318.32,2024-01-02,2026-08-12,4,6,0,,Response times got noticeably worse over the last quarter.
C05732,Redwood Logistics Co,Media,NA,Starter,5,145.84,2025-10-23,2026-08-24,1,9,0,,Dashboards load instantly even on huge datasets. We plan to add more seats next quarter.
C05733,Keystone Supply GmbH,Education,LATAM,Growth,63,3621.55,2023-07-02,2026-08-30,1,7,0,,Uptime is fine; performance on large filters could improve.
C05734,Redwood Software,Media,NA,Starter,4,120.02,2025-12-15,2026-03-21,3,6,1,Integration gaps,We could not connect it to our data warehouse without a consultant.
C05735,Vertex Works Co,SaaS,APAC,Enterprise,136,12124.82,2025-02-07,2026-08-27,1,7,0,,Covers our core needs; advanced reporting is limited.
C05736,Pioneer Group,Logistics,APAC,Enterprise,223,18260.5,2024-10-28,2026-08-18,0,7,0,,"Mostly stable, with the occasional slow dashboard."
C05737,Northwind Learning Co,Healthcare,APAC,Starter,5,141.06,2024-08-31,2026-08-22,0,7,0,,Useful tool; the roadmap looks promising. Some room for improvement.
C05738,Falcon Health Co,Education,APAC,Growth,58,3140.12,2023-02-08,2026-08-13,1,6,0,,We were never shown how to use the reporting module.
C05739,Zenith Supply,Logistics,NA,Growth,26,1476.14,2023-10-16,2026-08-30,4,3,0,,Frequent logouts and stale sessions made it unusable for the field team.
C05740,Halcyon Works Ltd,Retail,EMEA,Growth,34,1766.97,2024-10-20,2026-08-16,0,10,0,,Dashboards load instantly even on huge datasets. We plan to add more seats next quarter.
C05741,Frontier Networks,Education,EMEA,Starter,4,118.17,2024-09-11,2026-08-12,0,6,0,,We opened four tickets for the same bug and got four different answers. We are evaluating alternatives.
C05742,Pioneer Capital LLC,Education,NA,Growth,58,3233.45,2023-10-01,2026-08-17,0,10,0,,Great templates got us started immediately.
C05743,Crescent Supply Inc,Manufacturing,LATAM,Starter,6,175.71,2025-10-21,2026-07-27,10,0,1,Reliability issues,Exports randomly fail with no error message.
C05744,Northwind Robotics GmbH,Media,NA,Enterprise,102,8704.75,2024-07-23,2026-06-10,0,8,0,,Setup for SSO was fiddly but works now. Some room for improvement.
C05745,Halcyon Capital LLC,Education,NA,Starter,12,327.63,2024-05-09,2026-08-24,3,6,0,,Overage charges were a nasty surprise on the invoice. Frustrating overall.
C05746,Northwind Retail LLC,SaaS,APAC,Growth,43,2314.1,2025-08-27,2026-08-11,1,5,0,,No phone support and email replies take forever.
C05747,Juniper Robotics Ltd,SaaS,NA,Enterprise,127,10561.6,2023-07-09,2026-08-28,2,7,0,,Would like faster responses on weekends.
C05748,Copperfield Media,Logistics,NA,Growth,41,2254.03,2023-03-11,2026-08-14,1,6,0,,We had three outages in one month during peak hours.
C05749,Summit Learning GmbH,Logistics,NA,Growth,42,2169.98,2024-02-16,2026-08-12,0,10,0,,The platform is fast and stable; no complaints. Keep up the great work.
C05750,Summit Health,Logistics,APAC,Starter,11,307.16,2023-01-01,2026-08-15,3,7,0,,Good enough integration options for our stack.
C05751,Bluepeak Networks Ltd,SaaS,APAC,Growth,62,3342.55,2024-04-18,2026-08-15,3,7,0,,"Reliable overall, exports could be faster."
C05752,Stellar Health Co,Retail,NA,Starter,6,181.37,2023-06-20,2026-01-29,2,5,1,Missing features,We outgrew the product; it is fine for small teams but not for us. Frustrating overall.
C05753,Oakridge Systems,Manufacturing,EMEA,Enterprise,291,24744.15,2025-04-21,2026-01-12,0,8,1,Switched to competitor,"Does what it says, nothing spectacular. Some room for improvement."
C05754,Beacon Robotics,Manufacturing,EMEA,Starter,5,150.93,2023-02-27,2026-08-22,2,7,0,,"Setup took longer than expected, mostly on our side."
C05755,Sable Analytics,SaaS,EMEA,Starter,7,202.01,2023-09-21,2026-08-28,3,6,0,,No phone support and email replies take forever.
C05756,Keystone Media Co,Healthcare,EMEA,Growth,35,1920.53,2023-11-29,2026-08-20,2,7,0,,"The annual discount helped, monthly pricing feels steep."
C05757,Falcon Networks,SaaS,LATAM,Starter,7,207.05,2025-01-31,2026-08-13,6,5,0,,The mobile app crashes whenever we open a large report.
C05758,Cobalt Logistics Co,Retail,NA,Enterprise,71,6490.63,2024-05-30,2026-08-21,2,8,0,,Integrations cover the basics; we still miss a native Jira connector.
C05759,Ironclad Health Co,Fintech,NA,Starter,8,226.2,2025-09-07,2026-02-14,3,5,1,Integration gaps,SSO setup with Okta took three support tickets to get working. Would not recommend at this point.
C05760,Bluepeak Capital,SaaS,EMEA,Starter,7,190.9,2025-09-21,2026-08-15,3,7,0,,Uptime is fine; performance on large filters could improve.
C05761,Cascade Systems,SaaS,NA,Growth,22,1266.96,2024-05-06,2026-08-11,3,6,0,,Performance degraded badly as our dataset grew.
C05762,Riverbend Digital Ltd,Logistics,EMEA,Growth,33,1871.27,2023-02-08,2026-08-11,0,9,0,,Dashboards load instantly even on huge datasets.
C05763,Meridian Retail GmbH,Manufacturing,NA,Enterprise,239,21126.03,2026-05-10,2026-08-13,0,8,0,,"Most of the team uses it weekly, a few power users daily."
C05764,Atlas Logistics GmbH,Logistics,NA,Starter,2,56.21,2024-03-23,2026-06-27,3,6,1,Switched to competitor,"A competitor offered everything we needed at a lower price, so we switched."
C05765,Ember Dynamics Ltd,Retail,LATAM,Starter,3,80.97,2024-11-17,2026-08-26,3,6,0,,Response times got noticeably worse over the last quarter. Renewal is unlikely.
C05766,Pioneer Studio GmbH,Retail,NA,Starter,13,390.97,2026-03-31,2026-07-24,1,8,0,,Support quality varies a lot depending on who picks up the ticket. Overall it is fine.
C05767,Cascade Foods,Fintech,EMEA,Starter,9,261.72,2025-04-11,2026-06-19,1,9,0,,The mobile app is snappy and dependable.
C05768,Northwind Software,Healthcare,APAC,Growth,46,2388.02,2025-01-05,2026-08-19,0,9,0,,"Support is outstanding, replies within the hour. Highly recommended."
C05769,Nimbus Analytics GmbH,Fintech,NA,Starter,12,304.7,2024-03-09,2026-08-17,2,5,0,,We had three outages in one month during peak hours. Would not recommend at this point.
C05770,Halcyon Partners,Manufacturing,NA,Growth,34,1793.69,2025-11-20,2026-08-16,1,10,0,,Pricing is transparent and scales sensibly with our team.
C05771,Aurora Partners,Manufacturing,NA,Enterprise,75,6777.38,2023-09-06,2026-08-28,2,5,0,,Exports randomly fail with no error message.
C05772,Juniper Works,Media,EMEA,Starter,5,138.32,2024-09-08,2026-08-21,2,7,0,,"Most of the team uses it weekly, a few power users daily."
C05773,Stellar Partners Ltd,Fintech,NA,Growth,26,1576.46,2024-03-22,2026-08-19,2,6,0,,It took weeks to import our data and the docs were out of date.
C05774,Juniper Logistics,Healthcare,EMEA,Starter,7,196.4,2023-05-05,2026-08-17,1,9,0,,Support even helped us design our dashboards. Highly recommended.
C05775,Crescent Analytics,Fintech,NA,Growth,43,2360.58,2023-12-20,2026-08-27,3,6,0,,Pricing jumped at renewal and nobody warned us.
C05776,Lumen Logistics,SaaS,NA,Starter,5,158.77,2023-08-27,2026-08-18,3,7,0,,Would like faster responses on weekends. Some room for improvement.
C05777,Crescent Learning LLC,Education,NA,Growth,32,1764.09,2023-04-26,2026-08-23,1,8,0,,Uptime is fine; performance on large filters could improve.
C05778,Ember Networks Ltd,Healthcare,NA,Starter,11,317.53,2025-08-25,2026-08-18,3,6,0,,"No native Slack or HubSpot connector, so we had to build our own."
C05779,Sable Systems,Education,NA,Starter,5,144.46,2025-06-26,2026-08-26,1,5,0,,The API is rate limited so aggressively that our sync jobs fail nightly. Frustrating overall.
C05780,Evergreen Dynamics Ltd,SaaS,LATAM,Starter,8,238.21,2026-01-07,2026-08-12,3,5,0,,The Salesforce integration breaks every other week. Frustrating overall.
C05781,Tidewater Analytics Inc,Logistics,NA,Starter,4,118.53,2023-02-08,2026-08-23,2,5,0,,The price per seat is hard to justify for a team our size. We are evaluating alternatives.
C05782,Granite Networks Ltd,Logistics,EMEA,Enterprise,105,8481.06,2024-08-19,2026-08-31,0,7,0,,"Mostly stable, with the occasional slow dashboard."
C05783,Halcyon Dynamics,Retail,EMEA,Starter,3,85.57,2025-04-22,2026-06-04,9,3,1,Company downsized,Too expensive compared with the alternatives we evaluated. Renewal is unlikely.
C05784,Crescent Media Inc,Media,EMEA,Enterprise,174,14251.26,2024-09-20,2026-08-25,2,7,0,,Uptime is fine; performance on large filters could improve. Happy enough to stay for now.
C05785,Atlas Analytics Inc,Fintech,EMEA,Growth,68,3688.98,2023-02-02,2026-08-24,0,9,0,,Uptime has been perfect for as long as we have used it.
C05786,Bluepeak Systems LLC,Manufacturing,NA,Starter,4,124.48,2024-07-28,2026-08-18,3,6,0,,Chat support only sends links to docs we have already read. Would not recommend at this point.
C05787,Summit Studio Ltd,Media,EMEA,Starter,6,178.3,2023-06-08,2026-08-31,1,10,0,,Automation rules removed a ton of manual work.
C05788,Solstice Foods,Manufacturing,NA,Starter,10,289.07,2023-01-24,2026-08-23,3,6,0,,We opened four tickets for the same bug and got four different answers. Renewal is unlikely.
C05789,Keystone Health,Manufacturing,APAC,Enterprise,422,37279.1,2025-07-21,2026-08-28,2,7,0,,"Reliable overall, exports could be faster."
C05790,Beacon Retail,Retail,NA,Starter,15,438.28,2023-05-02,2026-04-05,4,4,1,Poor support experience,We opened four tickets for the same bug and got four different answers. Frustrating overall.
C05791,Lumen Software,Manufacturing,EMEA,Enterprise,218,17142.72,2024-01-17,2026-08-24,0,10,0,,Dashboards load instantly even on huge datasets. We plan to add more seats next quarter.
C05792,Ember Partners Co,Education,EMEA,Starter,7,216.51,2026-06-19,2026-06-20,0,8,0,,Support quality varies a lot depending on who picks up the ticket. Some room for improvement.
C05793,Foxglove Retail,SaaS,EMEA,Starter,7,201.73,2026-04-24,2026-08-05,2,9,0,,"We were live in two days, which is unheard of for us. Would buy again without hesitation."
C05794,Bluepeak Retail,SaaS,NA,Starter,9,237.45,2023-02-23,2026-08-15,1,7,0,,"Good product, waiting on the custom fields feature. We will see how the next release goes."
C05795,Silverlake Capital Inc,Manufacturing,EMEA,Growth,28,1546.3,2024-05-26,2026-08-13,2,6,0,,Data was missing for two days and nobody told us why. Frustrating overall.
C05796,Meridian Software,Healthcare,EMEA,Growth,46,2637.87,2024-03-21,2026-08-30,0,8,0,,"One outage this quarter, communicated well. We will see how the next release goes."
C05797,Halcyon Media GmbH,Retail,EMEA,Enterprise,153,12059.5,2025-03-04,2026-08-24,1,6,0,,We could not connect it to our data warehouse without a consultant.
C05798,Brightline Works Ltd,Media,NA,Starter,3,91.7,2025-05-31,2026-06-28,1,7,1,Low usage / no longer needed,"Setup took longer than expected, mostly on our side."
C05799,Frontier Dynamics Co,Education,NA,Starter,10,290.94,2023-04-06,2026-08-23,2,6,0,,Escalations go nowhere; we had to chase our account manager repeatedly. Would not recommend at this point.
C05800,Northwind Logistics Ltd,Retail,NA,Growth,37,2088.16,2024-06-26,2026-03-01,1,9,1,Missing features,Covers our core needs; advanced reporting is limited.
C05801,Juniper Labs,Retail,APAC,Growth,17,992.7,2023-12-24,2026-08-17,3,5,0,,The roadmap items we were promised never shipped. Frustrating overall.
C05802,Sable Health,Healthcare,NA,Enterprise,179,15378.18,2026-06-07,2026-08-23,4,4,0,,Data was missing for two days and nobody told us why.
C05803,Northwind Capital,Manufacturing,EMEA,Starter,9,264.3,2024-01-08,2026-08-19,1,10,0,,The platform is fast and stable; no complaints.
C05804,Riverbend Learning,Healthcare,EMEA,Growth,33,1807.92,2023-02-11,2026-08-30,0,9,0,,Powerful yet simple; it grows with us.
C05805,Harbor Dynamics Inc,Retail,EMEA,Starter,6,166.58,2025-03-07,2026-08-28,2,8,0,,We are still ramping up usage across the team.
C05806,Evergreen Learning LLC,Education,EMEA,Enterprise,225,19205.28,2026-01-20,2026-06-14,0,9,0,,Best customer success team we have worked with.
C05807,Halcyon Health,Education,EMEA,Starter,2,53.78,2025-11-14,2026-08-20,0,10,0,,The reporting and forecasting features are exactly what we needed. We plan to add more seats next quarter.
C05808,Cobalt Studio Ltd,Media,EMEA,Enterprise,242,21123.07,2023-06-21,2026-08-24,2,10,0,,Every ticket we raised was resolved the same day.
C05809,Frontier Supply,SaaS,NA,Starter,4,116.91,2025-08-05,2026-08-11,2,7,0,,Would prefer usage-based pricing over per-seat.
C05810,Foxglove Robotics,Manufacturing,APAC,Growth,13,781.24,2023-09-19,2026-08-12,1,7,0,,"Support is okay, sometimes quick, sometimes slow."
C05811,Cobalt Supply,Retail,LATAM,Enterprise,142,10698.49,2023-07-04,2026-08-30,0,8,0,,"Most of the team uses it weekly, a few power users daily. Happy enough to stay for now."
